rownumber,business_id,city,stars,review_count,is_open,category,day_time,week_day,hourofday,checkins
15964,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-11,Fri,11,0
15965,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-12,Fri,12,0
15966,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-13,Fri,13,0
15967,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-14,Fri,14,0
15968,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-15,Fri,15,0
15969,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-16,Fri,16,0
15970,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-17,Fri,17,0
15971,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-18,Fri,18,0
15972,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-19,Fri,19,0
15973,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-2,Fri,2,0
15974,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-20,Fri,20,0
15975,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-21,Fri,21,0
15976,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-22,Fri,22,0
15977,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-23,Fri,23,0
15978,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-3,Fri,3,0
15979,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-4,Fri,4,0
15980,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-5,Fri,5,0
15981,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-6,Fri,6,0
15982,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-7,Fri,7,0
15983,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-8,Fri,8,0
15984,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Fri-9,Fri,9,0
15985,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-0,Mon,0,0
15986,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-1,Mon,1,0
15987,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-10,Mon,10,0
15988,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-11,Mon,11,0
15989,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-12,Mon,12,0
15990,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-13,Mon,13,0
15991,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-14,Mon,14,0
15992,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-15,Mon,15,0
15993,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-16,Mon,16,0
15994,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-17,Mon,17,0
15995,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-18,Mon,18,0
15996,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-19,Mon,19,0
15997,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-2,Mon,2,0
15998,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-20,Mon,20,0
15999,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-21,Mon,21,0
16000,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-22,Mon,22,0
16001,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-23,Mon,23,0
16002,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-3,Mon,3,0
16003,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-4,Mon,4,0
16004,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-5,Mon,5,0
16005,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-6,Mon,6,0
16006,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-7,Mon,7,0
16007,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-8,Mon,8,0
16008,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Mon-9,Mon,9,0
16009,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-0,Sat,0,0
16010,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-1,Sat,1,0
16011,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-10,Sat,10,0
16012,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-11,Sat,11,0
16013,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-12,Sat,12,0
16014,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-13,Sat,13,0
16015,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-14,Sat,14,0
16016,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-15,Sat,15,0
16017,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-16,Sat,16,0
16018,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-17,Sat,17,0
16019,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-18,Sat,18,0
16020,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-19,Sat,19,0
16021,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-2,Sat,2,0
16022,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-20,Sat,20,0
16023,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-21,Sat,21,0
16024,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-22,Sat,22,0
16025,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-23,Sat,23,0
16026,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-3,Sat,3,0
16027,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-4,Sat,4,0
16028,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-5,Sat,5,0
16029,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-6,Sat,6,0
16030,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-7,Sat,7,0
16031,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-8,Sat,8,0
16032,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sat-9,Sat,9,0
16033,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-0,Sun,0,0
16034,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-1,Sun,1,0
16035,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-10,Sun,10,0
16036,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-11,Sun,11,0
16037,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-12,Sun,12,0
16038,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-13,Sun,13,0
16039,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-14,Sun,14,0
16040,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-15,Sun,15,0
16041,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-16,Sun,16,0
16042,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-17,Sun,17,0
16043,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-18,Sun,18,0
16044,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-19,Sun,19,0
16045,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-2,Sun,2,0
16046,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-20,Sun,20,0
16047,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-21,Sun,21,0
16048,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-22,Sun,22,0
16049,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-23,Sun,23,0
16050,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-3,Sun,3,0
16051,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-4,Sun,4,0
16052,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-5,Sun,5,0
16053,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-6,Sun,6,0
16054,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-7,Sun,7,0
16055,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-8,Sun,8,0
16056,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Sun-9,Sun,9,0
16057,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-0,Thu,0,0
16058,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-1,Thu,1,0
16059,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-10,Thu,10,0
16060,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-11,Thu,11,0
16061,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-12,Thu,12,0
16062,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-13,Thu,13,0
16063,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-14,Thu,14,0
16064,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-15,Thu,15,0
16065,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-16,Thu,16,0
16066,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-17,Thu,17,0
16067,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-18,Thu,18,0
16068,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-19,Thu,19,0
16069,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-2,Thu,2,0
16070,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-20,Thu,20,1
16071,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-21,Thu,21,0
16072,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-22,Thu,22,0
16073,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-23,Thu,23,0
16074,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-3,Thu,3,0
16075,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-4,Thu,4,0
16076,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-5,Thu,5,0
16077,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-6,Thu,6,0
16078,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-7,Thu,7,0
16079,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-8,Thu,8,0
16080,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Thu-9,Thu,9,0
16081,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-0,Tue,0,0
16082,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-1,Tue,1,0
16083,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-10,Tue,10,0
16084,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-11,Tue,11,0
16085,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-12,Tue,12,0
16086,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-13,Tue,13,0
16087,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-14,Tue,14,0
16088,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-15,Tue,15,0
16089,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-16,Tue,16,0
16090,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-17,Tue,17,0
16091,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-18,Tue,18,0
16092,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-19,Tue,19,1
16093,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-2,Tue,2,0
16094,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-20,Tue,20,0
16095,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-21,Tue,21,0
16096,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-22,Tue,22,0
16097,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-23,Tue,23,0
16098,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-3,Tue,3,0
16099,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-4,Tue,4,0
16100,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-5,Tue,5,0
16101,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-6,Tue,6,0
16102,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-7,Tue,7,0
16103,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-8,Tue,8,0
16104,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Tue-9,Tue,9,0
16105,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-0,Wed,0,0
16106,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-1,Wed,1,0
16107,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-10,Wed,10,0
16108,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-11,Wed,11,0
16109,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-12,Wed,12,0
16110,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-13,Wed,13,0
16111,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-14,Wed,14,0
16112,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-15,Wed,15,0
16113,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-16,Wed,16,0
16114,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-17,Wed,17,0
16115,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-18,Wed,18,0
16116,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-19,Wed,19,1
16117,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-2,Wed,2,0
16118,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-20,Wed,20,0
16119,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-21,Wed,21,0
16120,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-22,Wed,22,0
16121,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-23,Wed,23,0
16122,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-3,Wed,3,0
16123,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-4,Wed,4,0
16124,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-5,Wed,5,0
16125,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-6,Wed,6,0
16126,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-7,Wed,7,0
16127,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-8,Wed,8,0
16128,1FVykIuYpyWgN86AAbpVoA,Las Vegas,3,13,0,Shopping,Wed-9,Wed,9,0
16129,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-0,Fri,0,4
16130,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-1,Fri,1,6
16131,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-10,Fri,10,0
16132,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-11,Fri,11,0
16133,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-12,Fri,12,0
16134,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-13,Fri,13,0
16135,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-14,Fri,14,0
16136,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-15,Fri,15,0
16137,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-16,Fri,16,2
16138,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-17,Fri,17,5
16139,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-18,Fri,18,7
16140,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-19,Fri,19,8
16141,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-2,Fri,2,3
16142,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-20,Fri,20,4
16143,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-21,Fri,21,4
16144,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-22,Fri,22,20
16145,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-23,Fri,23,12
16146,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-3,Fri,3,1
16147,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-4,Fri,4,1
16148,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-5,Fri,5,0
16149,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-6,Fri,6,0
16150,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-7,Fri,7,0
16151,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-8,Fri,8,0
16152,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Fri-9,Fri,9,0
16153,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-0,Mon,0,7
16154,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-1,Mon,1,7
16155,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-10,Mon,10,0
16156,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-11,Mon,11,0
16157,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-12,Mon,12,0
16158,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-13,Mon,13,0
16159,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-14,Mon,14,0
16160,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-15,Mon,15,1
16161,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-16,Mon,16,3
16162,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-17,Mon,17,1
16163,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-18,Mon,18,2
16164,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-19,Mon,19,3
16165,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-2,Mon,2,2
16166,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-20,Mon,20,0
16167,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-21,Mon,21,3
16168,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-22,Mon,22,7
16169,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-23,Mon,23,15
16170,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-3,Mon,3,0
16171,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-4,Mon,4,0
16172,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-5,Mon,5,0
16173,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-6,Mon,6,0
16174,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-7,Mon,7,0
16175,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-8,Mon,8,0
16176,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Mon-9,Mon,9,0
16177,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-0,Sat,0,15
16178,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-1,Sat,1,9
16179,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-10,Sat,10,0
16180,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-11,Sat,11,0
16181,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-12,Sat,12,0
16182,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-13,Sat,13,1
16183,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-14,Sat,14,1
16184,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-15,Sat,15,2
16185,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-16,Sat,16,2
16186,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-17,Sat,17,3
16187,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-18,Sat,18,6
16188,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-19,Sat,19,8
16189,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-2,Sat,2,9
16190,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-20,Sat,20,3
16191,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-21,Sat,21,2
16192,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-22,Sat,22,13
16193,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-23,Sat,23,13
16194,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-3,Sat,3,9
16195,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-4,Sat,4,0
16196,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-5,Sat,5,1
16197,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-6,Sat,6,0
16198,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-7,Sat,7,0
16199,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-8,Sat,8,0
16200,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sat-9,Sat,9,0
16201,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-0,Sun,0,9
16202,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-1,Sun,1,6
16203,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-10,Sun,10,0
16204,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-11,Sun,11,0
16205,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-12,Sun,12,0
16206,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-13,Sun,13,0
16207,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-14,Sun,14,0
